Image Compression,32,0.204943,
Optical Flow,1,0.623267,
Image Compression,512,2.70408,
Optical Flow,1,1.78077,
3D Rendering,4,0.170922,
Optical Flow,2,0.961764,
Optical Flow,2,0.893895,
Image Compression,1024,5.89236,
Digit Recognition,1,4.62831,
Lenet,512,3.72562,
Image Compression,512,5.76234,
3D Rendering,4,0.378337,
Lenet,256,3.71536,
Image Scaling,2,5.48423,
Optical Flow,2,2.74283,
3D Rendering,2,0.059566,
3D Rendering,4,0.192457,
Image Compression,512,2.78562,
Optical Flow,2,0.95505,
Image Scaling,2,4.98782,
Image Compression,1024,5.87881,
Digit Recognition,1,5.10867,
Image Scaling,1,4.2681,
Digit Recognition,1,7.17547,
3D Rendering,4,0.241523,
Image Compression,128,1.2272,
Optical Flow,1,1.42776,
Lenet,256,1.34581,
3D Rendering,1,0.337289,
Image Compression,1024,7.49686,
Image Compression,512,6.25248,
Optical Flow,2,2.50284,
Image Compression,256,6.09861,
Image Scaling,2,7.91825,
3D Rendering,1,1.62871,
Lenet,1024,4.97203,
Digit Recognition,1,7.74308,
Digit Recognition,1,4.98697,
Image Scaling,2,5.37312,
Image Compression,512,4.16326,
3D Rendering,2,2.66323,
3D Rendering,4,0.41894,
Digit Recognition,1,5.6234,
Digit Recognition,1,4.76667,
3D Rendering,1,0.0448223,
3D Rendering,2,0.0607959,
Image Compression,128,0.683726,
Lenet,1024,1.80754,
Image Compression,256,1.43835,
3D Rendering,2,0.58213,
Digit Recognition,1,4.94058,
Optical Flow,1,1.24578,
3D Rendering,1,0.0446159,
Optical Flow,1,0.969984,
Optical Flow,2,1.17662,
Image Scaling,1,3.60812,
Image Compression,512,3.64548,
Lenet,512,1.84662,
Optical Flow,2,1.16681,
Digit Recognition,1,5.14665,
Optical Flow,1,0.957004,
Lenet,32,0.0679692,
Optical Flow,1,0.751498,
Image Scaling,2,5.06807,
